红香蕉苹果,,,,3.00,河北馆陶金凤禽蛋批发市场,2019-11-15
红香蕉苹果,,,,3.00,河北馆陶金凤禽蛋批发市场,2019-11-13
国产香蕉,海南,6.00,5.20,5.20,北京顺鑫石门农副产品批发市场,
米蕉,,16.00,12.00,14.00,山西省太原市河西农副产品市场,
黄香蕉苹果,,11.00,5.00,8.00,北京大洋路农副产品批发市场,2019-11-11
米蕉,,15.60,15.60,15.60,山西省太原市河西农副产品市场,2019-11-8
米蕉,,15.60,15.60,15.60,山西省太原市河西农副产品市场,2019-11-6
米蕉,,15.60,15.60,15.60,山西省太原市河西农副产品市场,2019-11-5
红香蕉苹果,,,,3.00,河北馆陶金凤禽蛋批发市场,2019-11-5
黄香蕉苹果,,11.00,5.00,8.00,北京大洋路农副产品批发市场,2019-11-4
黄香蕉苹果,,11.00,5.00,8.00,北京大洋路农副产品批发市场,2019-11-4
米蕉,,15.60,15.60,15.60,山西省太原市河西农副产品市场,2019-11-3
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
花皮西瓜,,5.60,4.40,5.09,无锡锡澄果品批发交易市场,2020-1-19
黑美人西瓜,山东、广西、海南,6.00,4.80,5.40,济南堤口果品批发市场,2020-1-19
红玉西瓜,山东|普通|公斤,1.80,1.80,1.80,河南万邦国际农产品物流股份,
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-12-16
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,
麒麟瓜,江西/箱装,4.90,4.70,4.80,浙江金华农产品批发市场,2019-12-16
无籽西瓜,,6.00,1.60,3.40,无锡锡澄果品批发交易市场,2019-11-23
西瓜,银川,3.20,3.20,3.20,巴彦淖尔市四季青农产品批发市场,2019-11-15
黑美人西瓜,山东、广西、海南,5.00,3.00,3.60,济南堤口果品批发市场,2019-11-13
麒麟瓜,江西/箱装,5.10,4.90,5.00,浙江金华农产品批发市场,2019-11-13
特小凤瓜,,5.40,5.40,5.40,山西省太原市河西农副产品市场,2019-11-12
特小凤西瓜,江苏|普通|公斤,4.00,4.00,4.00,河南万邦国际农产品物流股份,2019-11-12
贡梨,,7.00,2.40,3.97,无锡锡澄果品批发交易市场,2020-2-18
贡柑,,2.22,2.22,2.22,无锡锡澄果品批发交易市场,2020-2-18
丰水梨,,12.50,12.25,12.39,无锡锡澄果品批发交易市场,
砀山梨,,5.38,1.39,2.85,无锡锡澄果品批发交易市场,2020-2-18
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-18
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-10
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-2-10
贡梨,,6.00,1.65,3.48,无锡锡澄果品批发交易市场,2020-1-19
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
砀山梨,,5.50,1.14,2.28,无锡锡澄果品批发交易市场,2020-1-6
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
雪梨,山东、河北,2.80,1.80,2.40,济南堤口果品批发市场,2019-12-16
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,
丰水梨,,8.50,8.50,8.50,无锡锡澄果品批发交易市场,2019-11-26
贡梨,,7.00,2.40,3.97,无锡锡澄果品批发交易市场,2020-2-18
贡柑,,2.22,2.22,2.22,无锡锡澄果品批发交易市场,2020-2-18
丰水梨,,12.50,12.25,12.39,无锡锡澄果品批发交易市场,
砀山梨,,5.38,1.39,2.85,无锡锡澄果品批发交易市场,2020-2-18
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-18
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-10
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-2-10
贡梨,,6.00,1.65,3.48,无锡锡澄果品批发交易市场,2020-1-19
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
砀山梨,,5.50,1.14,2.28,无锡锡澄果品批发交易市场,2020-1-6
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
雪梨,山东、河北,2.80,1.80,2.40,济南堤口果品批发市场,2019-12-16
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,
丰水梨,,8.50,8.50,8.50,无锡锡澄果品批发交易市场,2019-11-26
贡梨,,7.00,2.40,3.97,无锡锡澄果品批发交易市场,2020-2-18
贡柑,,2.22,2.22,2.22,无锡锡澄果品批发交易市场,2020-2-18
丰水梨,,12.50,12.25,12.39,无锡锡澄果品批发交易市场,
砀山梨,,5.38,1.39,2.85,无锡锡澄果品批发交易市场,2020-2-18
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-18
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-10
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-2-10
贡梨,,6.00,1.65,3.48,无锡锡澄果品批发交易市场,2020-1-19
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
砀山梨,,5.50,1.14,2.28,无锡锡澄果品批发交易市场,2020-1-6
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
雪梨,山东、河北,2.80,1.80,2.40,济南堤口果品批发市场,2019-12-16
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,
丰水梨,,8.50,8.50,8.50,无锡锡澄果品批发交易市场,2019-11-26
贡梨,,7.00,2.40,3.97,无锡锡澄果品批发交易市场,2020-2-18
贡柑,,2.22,2.22,2.22,无锡锡澄果品批发交易市场,2020-2-18
丰水梨,,12.50,12.25,12.39,无锡锡澄果品批发交易市场,
砀山梨,,5.38,1.39,2.85,无锡锡澄果品批发交易市场,2020-2-18
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-18
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,
酥梨,,5.00,2.60,3.80,山西省太原市河西农副产品市场,2020-2-10
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-2-10
贡梨,,6.00,1.65,3.48,无锡锡澄果品批发交易市场,2020-1-19
砀山梨,河北|普通|公斤,3.00,2.00,2.50,河南万邦国际农产品物流股份,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-19
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
砀山梨,,5.50,1.14,2.28,无锡锡澄果品批发交易市场,2020-1-6
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,2020-1-6
雪梨,山东、河北,2.80,1.80,2.40,济南堤口果品批发市场,2019-12-16
丰水梨,山东、河北,6.00,4.00,5.80,济南堤口果品批发市场,
